検索エリア,店舗名,URL
171-0014,東京タコライスLab.SHINJYUKU tokyo taco rice lab,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E3%82%BF%E3%82%B3%E3%83%A9%E3%82%A4%E3%82%B9labshinjyuku-tokyo-taco-rice-lab/9gontp4fX8CRXeLTQ-ihxA?diningMode=DELIVERY
171-0014,ニューヨーク チキン（アメリカン スタイル）New York Chicken 東高円寺店,https://www.ubereats.com/jp/store/%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%A8%E3%83%BC%E3%82%AF-%E3%83%81%E3%82%AD%E3%83%B3%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3-%E3%82%B9%E3%82%BF%E3%82%A4%E3%83%ABnew-york-chicken-%E6%9D%B1%E9%AB%98%E5%86%86%E5%AF%BA%E5%BA%97/M3EQNCbDWkq7Q2eJjUTwZw?diningMode=DELIVERY
171-0014,逸品火鍋 四季海岸,https://www.ubereats.com/jp/store/%E9%80%B8%E5%93%81%E7%81%AB%E9%8D%8B-%E5%9B%9B%E5%AD%A3%E6%B5%B7%E5%B2%B8/OYoj34XKSgOSYmKHbngQWA?diningMode=DELIVERY
171-0014,東京めんたいバター釜玉うどん 新宿店 Tokyo mentai butter KAMATAMA-UDON,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E3%82%81%E3%82%93%E3%81%9F%E3%81%84%E3%83%8F%E3%82%BF%E3%83%BC%E9%87%9C%E7%8E%89%E3%81%86%E3%81%A8%E3%82%93-%E6%96%B0%E5%AE%BF%E5%BA%97-tokyo-mentai-butter-kamatama-udon/axtqM0mrU--7I3LzgycIhQ?diningMode=DELIVERY
171-0014,ロッテリア 椎名町店 LOTTERIA Shiinamachi,https://www.ubereats.com/jp/store/%E3%83%AD%E3%83%83%E3%83%86%E3%83%AA%E3%82%A2-%E6%A4%8E%E5%90%8D%E7%94%BA%E5%BA%97-lotteria-shiinamachi/5a73Xn-GQFiWYUhMVYDfDQ?diningMode=DELIVERY
171-0014,頂マーラータン 新大久保店 Itadaki Malatang Noodle Shinokubo,https://www.ubereats.com/jp/store/%E9%A0%82%E3%83%9E%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BF%E3%83%B3-%E6%96%B0%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%BA%97-itadaki-malatang-noodle-shinokubo/rBlPGJn9RdiD9ZtS01jSUw?diningMode=DELIVERY
171-0014,天天飯店 TENTENHANTEN,https://www.ubereats.com/jp/store/%E5%A4%A9%E5%A4%A9%E9%A3%AF%E5%BA%97-tentenhanten/GfwabHsmRYqfhHxwuIypAg?diningMode=DELIVERY
171-0014,タイ料理 アガリコ オリエンタルビストロ,https://www.ubereats.com/jp/store/%E3%82%BF%E3%82%A4%E6%96%99%E7%90%86-%E3%82%A2%E3%82%AB%E3%83%AA%E3%82%B3-%E3%82%AA%E3%83%AA%E3%82%A8%E3%83%B3%E3%82%BF%E3%83%AB%E3%83%92%E3%82%B9%E3%83%88%E3%83%AD/E3mOUbJFU5CYSO_idWm_8w?diningMode=DELIVERY
171-0014,ビーストチキン 中落合本店,https://www.ubereats.com/jp/store/%E3%83%92%E3%83%BC%E3%82%B9%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3-%E4%B8%AD%E8%90%BD%E5%90%88%E6%9C%AC%E5%BA%97/v9xTSo8DVY-v5Sln2GpLAQ?diningMode=DELIVERY
171-0014,菌活鍋 KINOKO 新宿店 ～トリュフと和出汁のきのこ鍋～ Mushroom hotpot with truffles and Japanese broth Tokyo,https://www.ubereats.com/jp/store/%E8%8F%8C%E6%B4%BB%E9%8D%8B-kinoko-%E6%96%B0%E5%AE%BF%E5%BA%97-~%E3%83%88%E3%83%AA%E3%83%A5%E3%83%95%E3%81%A8%E5%92%8C%E5%87%BA%E6%B1%81%E3%81%AE%E3%81%8D%E3%81%AE%E3%81%93%E9%8D%8B~-mushroom-hotpot-with-truffles-and-japanese-broth-tokyo/PDbNKCI8W1W5N_VkF7Qu-Q?diningMode=DELIVERY
171-0014,叫了个炸鸡 J.CHICKEN 池袋店,https://www.ubereats.com/jp/store/%E5%8F%AB%E4%BA%86%E4%B8%AA%E7%82%B8%E9%B8%A1-jchicken-%E6%B1%A0%E8%A2%8B%E5%BA%97/Da5-ZZR6WtCe_EyeHyAlBA?diningMode=DELIVERY
171-0014,オリジナルタコライス【Taco feliz】 大久保店,https://www.ubereats.com/jp/store/%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%8A%E3%83%AB%E3%82%BF%E3%82%B3%E3%83%A9%E3%82%A4%E3%82%B9taco-feliz-%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%BA%97/d6qmKMTwVLaJU1sPQyPj1g?diningMode=DELIVERY
171-0014,東京カルビスープ.SHINJYUKU tokyo beef soup,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E3%82%AB%E3%83%AB%E3%83%92%E3%82%B9%E3%83%BC%E3%83%95shinjyuku-tokyo-beef-soup/KtswShM0WOaDayKn8anP5Q?diningMode=DELIVERY
171-0014,汁なし担々麺まずはこれ辛 池袋店,https://www.ubereats.com/jp/store/%E6%B1%81%E3%81%AA%E3%81%97%E6%8B%85%E3%80%85%E9%BA%BA%E3%81%BE%E3%81%99%E3%81%AF%E3%81%93%E3%82%8C%E8%BE%9B-%E6%B1%A0%E8%A2%8B%E5%BA%97/uGa5oO9CUpq-yX-yo5Cb_A?diningMode=DELIVERY
171-0014,韓国料理チキン 中央シジャン korean food chuoichiba,https://www.ubereats.com/jp/store/%E9%9F%93%E5%9B%BD%E6%96%99%E7%90%86%E3%83%81%E3%82%AD%E3%83%B3-%E4%B8%AD%E5%A4%AE%E3%82%B7%E3%82%B7%E3%83%A3%E3%83%B3-korean-food-chuoichiba/9a2ekdbmSpyxK2HePi8Ecw?diningMode=DELIVERY
171-0014,香港角煮王（池袋店）,https://www.ubereats.com/jp/store/%E9%A6%99%E6%B8%AF%E8%A7%92%E7%85%AE%E7%8E%8B%E6%B1%A0%E8%A2%8B%E5%BA%97/EzqXHQpMVJ2phd6mfyzgPQ?diningMode=DELIVERY
171-0014,羊貴族・四季香,https://www.ubereats.com/jp/store/%E7%BE%8A%E8%B2%B4%E6%97%8F%E3%83%BB%E5%9B%9B%E5%AD%A3%E9%A6%99/Mi8ClSLmQqyfWCf5UjrdGQ?diningMode=DELIVERY
171-0014,沸腾渝府 FEITENG YUFU,https://www.ubereats.com/jp/store/%E6%B2%B8%E8%85%BE%E6%B8%9D%E5%BA%9C-feiteng-yufu/sgh9ow9_WtO0GfwNYsriGQ?diningMode=DELIVERY
171-0014,【タイ料理】バンクバー89 BangBar89,https://www.ubereats.com/jp/store/%E3%82%BF%E3%82%A4%E6%96%99%E7%90%86%E3%83%8F%E3%83%B3%E3%82%AF%E3%83%8F%E3%83%BC89-bangbar89/FadJgxm2VjCGA5LZCL3w8A?diningMode=DELIVERY
171-0014,激盛り豚丼 メガトン 大山東町店,https://www.ubereats.com/jp/store/%E6%BF%80%E7%9B%9B%E3%82%8A%E8%B1%9A%E4%B8%BC-%E3%83%A1%E3%82%AB%E3%83%88%E3%83%B3-%E5%A4%A7%E5%B1%B1%E6%9D%B1%E7%94%BA%E5%BA%97/JIhP8z0vXjqIb5Rhr0tHHg?diningMode=DELIVERY
171-0014,【めちゃくちゃ旨い‼】メガ盛りからあげ丼 まんぞく屋 池袋3丁目店,https://www.ubereats.com/jp/store/%E3%82%81%E3%81%A1%E3%82%83%E3%81%8F%E3%81%A1%E3%82%83%E6%97%A8%E3%81%84!!%E3%83%A1%E3%82%AB%E7%9B%9B%E3%82%8A%E3%81%8B%E3%82%89%E3%81%82%E3%81%91%E4%B8%BC-%E3%81%BE%E3%82%93%E3%81%9D%E3%81%8F%E5%B1%8B-%E6%B1%A0%E8%A2%8B3%E4%B8%81%E7%9B%AE%E5%BA%97/rhu8s8LTXyGRC-tz61S2cw?diningMode=DELIVERY
171-0014,東京冷しゃぶサラダ 78.0℃ 新宿店 /とろろ飯＆蒸ししゃぶ tokyo cold shabu-shabu salad,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E5%86%B7%E3%81%97%E3%82%83%E3%81%B5%E3%82%B5%E3%83%A9%E3%82%BF-780c-%E6%96%B0%E5%AE%BF%E5%BA%97-%E3%81%A8%E3%82%8D%E3%82%8D%E9%A3%AF%26%E8%92%B8%E3%81%97%E3%81%97%E3%82%83%E3%81%B5-tokyo-cold-shabu-shabu-salad/G_Gc_7-EUhixqwBd6NXxdA?diningMode=DELIVERY
171-0014,オリジナルガパオライス アロイ・ガパオ 大久保店,https://www.ubereats.com/jp/store/%E3%82%AA%E3%83%AA%E3%82%B7%E3%83%8A%E3%83%AB%E3%82%AB%E3%83%8F%E3%82%AA%E3%83%A9%E3%82%A4%E3%82%B9-%E3%82%A2%E3%83%AD%E3%82%A4%E3%83%BB%E3%82%AB%E3%83%8F%E3%82%AA-%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%BA%97/AZyPLZh5VNa3j9aI8typdQ?diningMode=DELIVERY
171-0014,東京タンパクLab.SHINJYUKU 61℃低温スチーム料理 tokyo protain lab shinjyuku,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E3%82%BF%E3%83%B3%E3%83%8F%E3%82%AFlabshinjyuku-61c%E4%BD%8E%E6%B8%A9%E3%82%B9%E3%83%81%E3%83%BC%E3%83%A0%E6%96%99%E7%90%86-tokyo-protain-lab-shinjyuku/dpLIpxZoXFe9bUg_0kYAiQ?diningMode=DELIVERY
171-0014,Reis Kebab 新宿店,https://www.ubereats.com/jp/store/reis-kebab-%E6%96%B0%E5%AE%BF%E5%BA%97/XpDm7tnSTmqfwhTjNjSfxg?diningMode=DELIVERY
171-0014,新大久保韓国横丁 チキン屋CHICKEN HOUSE,https://www.ubereats.com/jp/store/%E6%96%B0%E5%A4%A7%E4%B9%85%E4%BF%9D%E9%9F%93%E5%9B%BD%E6%A8%AA%E4%B8%81-%E3%83%81%E3%82%AD%E3%83%B3%E5%B1%8Bchicken-house/sZqzIFsBR6GfNrj-jSj4XA?diningMode=DELIVERY
171-0014,辛ちゃん新大久保 本店,https://www.ubereats.com/jp/store/%E8%BE%9B%E3%81%A1%E3%82%83%E3%82%93%E6%96%B0%E5%A4%A7%E4%B9%85%E4%BF%9D-%E6%9C%AC%E5%BA%97/ZYim9LjHTpyw-5HOYkYllA?diningMode=DELIVERY
171-0014,鮨秀（すししゅう）,https://www.ubereats.com/jp/store/%E9%AE%A8%E7%A7%80%E3%81%99%E3%81%97%E3%81%97%E3%82%85%E3%81%86/cqS8qtjsWKK82s2ySJZ3tw?diningMode=DELIVERY
171-0014,味楽小食堂 池袋店 mirakukoshokudou ikebukuroten,https://www.ubereats.com/jp/store/%E5%91%B3%E6%A5%BD%E5%B0%8F%E9%A3%9F%E5%A0%82-%E6%B1%A0%E8%A2%8B%E5%BA%97-mirakukoshokudou-ikebukuroten/1uoHp_YSTPyVwX9QQESX4g?diningMode=DELIVERY
171-0014,麺屋参壱,https://www.ubereats.com/jp/store/%E9%BA%BA%E5%B1%8B%E5%8F%82%E5%A3%B1/EmLZfYffTcmT5-vvXOg3PQ?diningMode=DELIVERY
